,date,quantidade,isPartial,ferramenta
17,2022-04-10,88,False,Linux
18,2022-04-17,98,False,Linux
19,2022-04-24,94,False,Linux
20,2022-05-01,93,False,Linux
21,2022-05-08,89,False,Linux
22,2022-05-15,87,False,Linux
23,2022-05-22,82,False,Linux
24,2022-05-29,84,False,Linux
25,2022-06-05,99,False,Linux
26,2022-06-12,83,False,Linux
27,2022-06-19,85,False,Linux
28,2022-06-26,84,False,Linux
29,2022-07-03,82,False,Linux
30,2022-07-10,90,False,Linux
31,2022-07-17,85,False,Linux
32,2022-07-24,86,False,Linux
33,2022-07-31,87,False,Linux
34,2022-08-07,87,False,Linux
35,2022-08-14,81,False,Linux
36,2022-08-21,95,False,Linux
37,2022-08-28,87,False,Linux
38,2022-09-04,81,False,Linux
39,2022-09-11,87,False,Linux
40,2022-09-18,84,False,Linux
41,2022-09-25,68,False,Linux
42,2022-10-02,69,False,Linux
43,2022-10-09,79,False,Linux
44,2022-10-16,81,False,Linux
45,2022-10-23,79,False,Linux
46,2022-10-30,69,False,Linux
47,2022-11-06,74,False,Linux
48,2022-11-13,82,False,Linux
49,2022-11-20,77,False,Linux
50,2022-11-27,77,False,Linux
